,name,text,url,follower_num
686,just a thought,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/739915483697324032/v0KXlSup_normal.jpg,150
1159,Kieron Turner ☔️,RT @coherentstates: This has 45 thousand likes. Twitter is made up of stupid. https://t.co/XH5XhxnfJ0,https://pbs.twimg.com/profile_images/926635682134499328/EX-teICF_normal.jpg,149
1134,Joe Coelho,"Prince Harry must invite @BarackObama to his wedding since Obama is a graceful man. However, if he wants a Grinch i… https://t.co/5Egu3tczF7",https://pbs.twimg.com/profile_images/924851047683764230/dvwbgRiM_normal.jpg,149
329,Cheeeeeeeri,@TikicarderCc @eugenegu @kimeduhan @BarackObama Here’s today’s Obama family photo - a lot of color in this photo; b… https://t.co/vWiQAGjhP8,https://pbs.twimg.com/profile_images/552976752856014848/J11-3LhH_normal.jpeg,149
1028,🌲jahlen🌲,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/941616850210775040/Ban2Zjk4_normal.jpg,149
252,Tina Vigilante,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/854479467376287744/DUVB6IsS_normal.jpg,148
579,Carl J Grasso,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/698885517342015489/p55eBUpM_normal.jpg,147
1984,︽⊙＿⊙︽L.M.Muffet,@notreallyjcm @RealJamesWoods What difference does it make to you if random people buy in to Barack Obama's Christi… https://t.co/7dyAOnSvyf,https://pbs.twimg.com/profile_images/388369679/jana_sign1f_normal.jpg,147
946,pursuit of truth,"RT @RealJamesWoods: He is a Muslim. He can deny it, his apologists in the media can refute it, and his enablers can promote a narrative tha…",https://pbs.twimg.com/profile_images/805626682447106048/EmiYH8PR_normal.jpg,146
1423,Shorty Sky❤️,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/943333950675718144/jm2vKEMp_normal.jpg,146
1626,Todd Neal Hartman,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/688874587551956992/NJWRNk6N_normal.jpg,146
429,Michael Taylor,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/872552456105844736/KyTAltCC_normal.jpg,146
1850,Zero Hour,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/885204586566492161/VAQeuA0c_normal.jpg,146
1956,Logan,"RT @VicBergerIV: After eight years of Obama, Christmas is much better now that Mr. Trump lets us say #MerryChristmas again. #MAGA https://t…",https://pbs.twimg.com/profile_images/936789842763046913/EwSswmnF_normal.jpg,145
1394,~,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/903695404969205760/dbEIreL0_normal.jpg,143
751,katie,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/938629458356928512/_ULbQ0Vk_normal.jpg,143
1801,Margaret,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/675532768768561152/9lNwjx6S_normal.jpg,143
1047,Maritza Ambriz,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/934329035466752001/xACwtWM3_normal.jpg,143
21,Ruth Madoc-Jones,RT @RWPUSA: Thank you Mr. President. We miss you. https://t.co/QO8NVnL70b,https://pbs.twimg.com/profile_images/941103581394014208/fkNX3zzm_normal.jpg,142
340,Damn Maine Yankee,RT @suser_rolfe: Merry Christmas from our last real president. https://t.co/eWDde9aEFM,https://pbs.twimg.com/profile_images/940580032287793152/gmlgni1Z_normal.jpg,141
1112,Theresa Kudia,"RT @JacobAWohl: Obama targeted Christian Churches and Conservative Charities with the IRS, but ordered investigations into Hezbollah to be…",https://pbs.twimg.com/profile_images/939246824866672640/ZcxouRXD_normal.jpg,141
793,Melissa,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/1883718055/skyline_normal.jpg,140
674,nefthaly,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/945385986409709568/nTy5FqWI_normal.jpg,139
1111,Angry Ham,"RT @krassenstein: Obama wore a tan suit and ate fancy mustard and the Republicans lost their sh!t.

Trump colludes with Russia to damage ou…",https://pbs.twimg.com/profile_images/894277695428800513/r0n06zAe_normal.jpg,139
1349,sjjw,"RT @ColinKahl: In his final days in office, Obama signed the Global Magnitsky Human Rights Accountability Act, a law expanding authorities…",https://pbs.twimg.com/profile_images/619854131835092992/CzK9lESK_normal.jpg,138
1458,Rose daigle,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/866786968386121728/LRw_BeWY_normal.jpg,137
358,dangreen,RT @tonyposnanski: In 22 minutes Barack Obama’s “Merry Christmas” tweet got more likes than the Donald Trump “Merry Christmas” tweet he put…,https://pbs.twimg.com/profile_images/902777389305954304/51ZPuuCN_normal.jpg,136
1302,Ronald Beckner,"RT @WatchPresTrump: We, the Americans undersigned, kindly petition @HRHHenryWindsor and @meghanmarkle to invite President Obama to the 🇬🇧🇺🇸…",https://pbs.twimg.com/profile_images/454725624306077696/wrErDofa_normal.jpeg,135
1464,norma,RT @GucciClout: now this is MY PRESIDENT. merry christmas Obama https://t.co/5ZJYe23P81,https://pbs.twimg.com/profile_images/934380511471865856/bc60jOIB_normal.jpg,135
286,Patrinka Selland,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/933320871929823232/eEVowBaU_normal.jpg,133
1663,thistweeter,Please RT ad infinitum and cc @realDonaldTrump https://t.co/9s6Fyzki4X,https://pbs.twimg.com/profile_images/886579772238602240/fsBbywZY_normal.jpg,133
1550,🥀تينا,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/937526206127259650/qJkbbQcu_normal.jpg,132
1783,Joyce,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/754836835004710912/-Z5fjxJA_normal.jpg,132
1185,Ta-Nehisi Coates,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/943859957362966529/7o1PUPi8_normal.jpg,132
253,Nesochi Ihejirika,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/945263644673163264/pzvzgiYp_normal.jpg,132
1559,Donald Putin,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/1465900436/fbicon1_normal.png,131
2034,JerryD,"RT @GartrellLinda: BREAKING: Federal Judge Rules Trump HAS Authority to Appoint CFPB Director Mulvaney
Notice to the obama admin: be afraid…",https://pbs.twimg.com/profile_images/936797031149977601/BIhbWMP3_normal.jpg,130
166,REBEL LADY,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/823188231181180928/249X3Xfc_normal.jpg,130
738,KimFoust,"RT @dumptrump33: Hey @realDonaldTrump 
You can take your fat pen and your EKG signature to everything Barack Obama did, but you'll never er…",https://pbs.twimg.com/profile_images/908701403115290624/oOZrBF13_normal.jpg,130
1566,JerryD,RT @HouseGOP: #Didyouknow the House has PASSED 477 bills. That’s 53 more than this time in Obama’s first term and 86 more than average…..an…,https://pbs.twimg.com/profile_images/936797031149977601/BIhbWMP3_normal.jpg,130
1991,PugLover,RT @funder: Watch President Barack Obama surprise kids from the D.C. Boys &amp; Girls Club with Christmas gifts 🎁 #MerryChristmas https://t.co/…,https://pbs.twimg.com/profile_images/718497273596878848/5GZCsWTB_normal.jpg,130
562,Mr. Shields,@chat_twizzle Idiotas were so focused on hating Obama that they couldn’t see BETTER stock market growth back then than what we getting now.,https://pbs.twimg.com/profile_images/823218942953058304/ec6rqyF0_normal.jpg,130
2027,James W. McNeil,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/863544804793171968/WfPtuNZb_normal.jpg,130
907,JerryD,"RT @mitchellvii: Let's see:
1) 3.9% GDP.
2) ISIS destroyed.
3) Record low illegal border crossings.
4) Record stock market.
5) Record low u…",https://pbs.twimg.com/profile_images/936797031149977601/BIhbWMP3_normal.jpg,130
63,Cassondra Scanlon,RT @antiwar1984: Obama Armed ISIS Terrorists/Killers https://t.co/S0RXFkWtup,https://pbs.twimg.com/profile_images/940483740639391744/qyLjuHTg_normal.jpg,129
1041,"Arian Nachat, MD","RT @adamcbest: Barack Obama said Merry Christmas every single effing year. 

There was no War on Christmas during Obama’s two terms.

But t…",https://pbs.twimg.com/profile_images/916029113542041601/lsVOgq4g_normal.jpg,129
541,Jude Fado,RT @RWPUSA: Thank you Mr. President. We miss you. https://t.co/QO8NVnL70b,https://pbs.twimg.com/profile_images/840374693353967616/Y4dOC85y_normal.jpg,128
1583,Bill Zeoli,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/730129389061607429/mi7xgAgA_normal.jpg,128
263,Matthew Smith,@realDonaldTrump Thanks Obama!,https://pbs.twimg.com/profile_images/774433422387183616/5fo7L5om_normal.jpg,127
1831,Mathahari,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/921779161160597504/nCLqA7mN_normal.jpg,127
440,mantu pajam,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/883976112056881152/b6V5vT0m_normal.jpg,127
1653,Mara,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/928814857935302656/ZPg-s9y5_normal.jpg,126
720,Mark Bergren,"@RNRKentucky @BarackObama Oh please. President Obama said it many times, as president to the American people. On ca… https://t.co/livdpfa2m9",https://pbs.twimg.com/profile_images/2403683458/1tdnvlkkxriknvrxnawj_normal.jpeg,125
468,tsr,RT @brincanageem: Les gens qui mettent en story un screen d un appel avec 2h de durée et ils rayent le nom comme s ils parlent avec Obama f…,https://pbs.twimg.com/profile_images/945243015379128320/G7pt3MRL_normal.jpg,125
400,Mchmom3,"RT @AnneRiceAuthor: Of course, Trump is lying again when he takes credit for people saying Merry Christmas. Trump lives in a fantasy world.…",https://pbs.twimg.com/profile_images/835894117657894913/-BjyFBoE_normal.jpg,125
1548,Kathy Lange-Novak,"RT @adamcbest: Barack Obama said Merry Christmas every single effing year. 

There was no War on Christmas during Obama’s two terms.

But t…",https://pbs.twimg.com/profile_images/804467322333360128/vRCs5MlR_normal.jpg,125
1968,jerry reyes,RT @GDelgadilloII: this nigga lying Obama ain't gonna take no Ls answering the phone when souja call https://t.co/rsq41hpBXE,https://pbs.twimg.com/profile_images/737694795787685888/jaqAMsQ2_normal.jpg,125
306,Lavinnia Doodle,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/940130344992309249/pAWWaupR_normal.jpg,125
1010,Madelu Guerra,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/2368195803/g5ug58xk0dezm1ufa5m9_normal.jpeg,125
1844,Constitutional Jest,"RT @TheLoveBel0w: Make no mistake, the lie being spread about Obama and Christmas seems silly, but it's actually a new form of birtherism.…",https://pbs.twimg.com/profile_images/1259056202/eightbit-6c894d6f-7a73-4cd7-9278-7f6f44497e54_normal.png,124
578,zeze,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/945001198221791233/eC4vAA6S_normal.jpg,124
966,Narth (ナート),"RT @nowthisnews: Obama is still giving back to Americans — this time, dressed as Santa https://t.co/s0ErD2HbL0",https://pbs.twimg.com/profile_images/944910137315037184/Nq3B0Rr6_normal.jpg,123
1030,Robyn Daniel,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/763173957738434560/VzU_lt9m_normal.jpg,123
1343,𝕤𝕒𝕚𝕛𝕖 𝕝𝕠𝕦𝕚𝕤𝕖,"RT @SusanNow3: I will post this EVERYDAY till Trump is gone-
""He is Not my President and I will give him the same respect he gave Obama-non…",https://pbs.twimg.com/profile_images/945196335887679488/klMpH_GC_normal.jpg,121
161,Jose Hernandez,RT @RWPUSA: Thank you Mr. President. We miss you. https://t.co/QO8NVnL70b,https://pbs.twimg.com/profile_images/2650873148/22fe1c23a2b529a3bd9a02b77c1bc1eb_normal.jpeg,121
1542,Tonyracefan,"RT @DearAuntCrabby: What 'bout this, @realDonaldTrump? Once again, falling short of the accomplishments of @BarackObama. 

It really must s…",https://pbs.twimg.com/profile_images/447440041594200064/viCxhNsB_normal.jpeg,120
994,now,RT @RealJamesWoods: Here’s a reminder of #Obama’s treachery. How many #Americans died from Hezbollah’s criminal enterprises on our soil? If…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,120
841,Faith Hope,"RT @manny_ottawa: Bill Clinton 
‘I will move US embassy to Jerusalem”
Media-UN: 💤 

Barack Obama
‘I will move US embassy to Jerusalem”
Medi…",https://pbs.twimg.com/profile_images/840014926332669956/dPYVIbP-_normal.jpg,120
717,Azúcar Morena🥀,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/938604664764821504/c2SJClQE_normal.jpg,120
1448,Tonyracefan,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/447440041594200064/viCxhNsB_normal.jpeg,120
1562,SeeNoEvil,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/1153900352/SeeNoEvil_normal.jpg,119
963,Jennifer,"RT @vivelafra: @HamiltonElector @FLOTUS Yep, it's love all right.  

#Obama #MichelleObama https://t.co/tLJ4rXlUgx",https://pbs.twimg.com/profile_images/765913302727667713/01uW3jcP_normal.jpg,119
1225,Nana Morgans,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/809768076770164736/ngsI1ViO_normal.jpg,119
1459,Chris Hand,"RT @MemesOnHistory: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/zVM0oZdYzX",https://pbs.twimg.com/profile_images/940779293029761024/5m-17sWN_normal.jpg,118
1012,Carmel Petrowsky,"RT @asamjulian: Any honest person knows Trump criticized the corrupt behavior by some senior FBI officials (with good reason), not the enti…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,118
1571,Carmel Petrowsky,RT @RealJamesWoods: They grew up in the #Obama era. You can’t blame them for being brainwashed. They will figure it out. This is a good gen…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,118
2029,Sean Brumley,"Not sure where you’ve been, but no one I know ever quit saying Merry Christmas, including President Obama every yea… https://t.co/x3eIhxCcxF",https://pbs.twimg.com/profile_images/944996430598606848/uHlqkbOG_normal.jpg,117
1724,SB,"RT @marklevinshow: Smearing a real reporter to protect Obama-Hezbollah connection 
https://t.co/6lavNcGTKb",https://pbs.twimg.com/profile_images/821224060482818048/Y64uhSVI_normal.jpg,117
1771,Mtn_momma🏔,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://pbs.twimg.com/profile_images/934309338839158784/ylJ_uK24_normal.jpg,117
893,Trump Only 4 The 1%,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/839468216065933318/huRWjn21_normal.jpg,116
1169,Trump Only 4 The 1%,"RT @adamcbest: Barack Obama said Merry Christmas every single effing year. 

There was no War on Christmas during Obama’s two terms.

But t…",https://pbs.twimg.com/profile_images/839468216065933318/huRWjn21_normal.jpg,116
1237,Crystal,RT @CNNPolitics: Barack Obama had three of the most retweeted tweets of 2017. Donald Trump didn't make the top 10 https://t.co/9Pb2RAM3YH h…,https://pbs.twimg.com/profile_images/825166467767345152/UttOEux1_normal.jpg,116
560,Cricket Thode,"RT @SusanNow3: I will post this EVERYDAY till Trump is gone-
""He is Not my President and I will give him the same respect he gave Obama-non…",https://pbs.twimg.com/profile_images/816685265406267396/YREN3647_normal.jpg,116
1969,Marie Legg,"RT @ClintonM614: If Obama had a son- I bet he wouldn't look like this.

#MerryChristmas https://t.co/HpoAUEicYu",https://pbs.twimg.com/profile_images/228438759/Grayland_028_normal.jpg,116
1265,tma,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/909787106091954176/eqh_KDwz_normal.jpg,115
879,Richard Taylor McRoy,RT @just10gorham: Eric Holder was busted smuggling guns to the Zeta Cartel(#FastandFurious) &amp; lied under oath to Congress about it as AG in…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,114
1275,rin,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/942875141180182528/FaHViqp__normal.jpg,114
1254,Eixa,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/466270508565417986/AVF2jMFb_normal.jpeg,113
1776,Thomas Roe,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/800467422700519425/Zq4kz6r8_normal.jpg,113
57,Eixa,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/466270508565417986/AVF2jMFb_normal.jpeg,113
552,Marty King #RESISTANCE,"RT @SusanNow3: I will post this EVERYDAY till Trump is gone-
""He is Not my President and I will give him the same respect he gave Obama-non…",https://pbs.twimg.com/profile_images/939603159206514688/CyJ4Rqa__normal.jpg,113
373,parker,@BarackObama thanks obama,https://pbs.twimg.com/profile_images/938691067750182913/rJ_fL_h0_normal.jpg,112
1113,HARUN SENSEÏ,RT @brincanageem: Les gens qui mettent en story un screen d un appel avec 2h de durée et ils rayent le nom comme s ils parlent avec Obama f…,https://pbs.twimg.com/profile_images/911187941250228224/nPYeE6GX_normal.jpg,112
503,MN Strong,"@HR3530 @Rosa360 @shawgerald4 @realDonaldTrump Proven fact that Obama was born in Hawii, why would his father take… https://t.co/j5crLiPg0A",https://pbs.twimg.com/profile_images/945377247019618305/jxSijksI_normal.jpg,112
52,Edward Bertoniere,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://pbs.twimg.com/profile_images/2492732867/c8m80vzdg9q7kaf28eqa_normal.jpeg,111
897,Marcy Borken,"RT @AynRandPaulRyan: There.
Is.
A.
Trump.
Tweet.
For.
EVERYTHING.

Merry Christmas edition!

Sure am glad Trump made it safe for the Obama'…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,109
883,Vaneta McAlexander,"RT @TeaPainUSA: Obama won a Nobel Peace Prize, while Trump wins ""Lie of the Year"".   Congratulations, @realDonaldTrump!

https://t.co/1Do2U…",https://pbs.twimg.com/profile_images/846167630021054464/ajLZOv4__normal.jpg,109
668,Judy Austin,RT @tribelaw: This is so Obama! https://t.co/3xzAp9vdG7,https://pbs.twimg.com/profile_images/837077652355829760/L6OW5reT_normal.jpg,108
1132,Andrew,"RT @tonyposnanski: In the final holiday installment of PETTY AF news...

Barack Obama’s “Merry Christmas” tweet that he posted six hours ag…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,108
610,Judy Austin,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/837077652355829760/L6OW5reT_normal.jpg,108
950,😇,RT @brincanageem: Les gens qui mettent en story un screen d un appel avec 2h de durée et ils rayent le nom comme s ils parlent avec Obama f…,https://pbs.twimg.com/profile_images/938392143940476929/NC__hIVr_normal.jpg,106
1400,Jackie,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/860232482570080256/1VxaS7Z6_normal.jpg,106
1643,Ray,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/836668514568134656/HAQZ6-51_normal.jpg,106
442,🎄 Ann Getman 🎄,RT @tribelaw: This is so Obama! https://t.co/3xzAp9vdG7,https://pbs.twimg.com/profile_images/729375219614400512/5XcobJdj_normal.jpg,106
1077,Brent R Brian,Rather than Obama's Legacy I prefer to call it Obama's fallacy https://t.co/pX0riPIe1I,https://pbs.twimg.com/profile_images/813026342266605568/EgfrpcKf_normal.jpg,105
1288,Under the MistleTay🎅🎄🎁,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/943370409231167488/IagFFX1z_normal.jpg,105
486,Jessica Pollack,"RT @ImaOutasorts: Trump was saying ""happy holidays"" back when Obama was wishing us ""merry Christmas"" https://t.co/BXqgwN2GlB",https://pbs.twimg.com/profile_images/263159017/Oz_Talent_Logo_normal.jpg,105
1152,Susan Haye,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/529116368940322816/YI6YupmG_normal.jpeg,104
93,Fangirl.Overload,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/932898012795252736/BDCC90kz_normal.jpg,104
179,LogicDefined,"RT @lostinCbus: @TomCottonAR @realDonaldTrump @nytimes Well, the bureaucracy did his illicit bidding without much hesitation. (Whistleblowe…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,104
1456,loveyourself❤,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/897714464291774464/W2jLT4N6_normal.jpg,103
1847,Jacqueline,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/824309495597674496/VcM37chd_normal.jpg,103
646,grace,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/922215157778051073/bNgmt4NC_normal.jpg,102
1851,Debbie McDonald,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944989729220583426/mTx7xDuz_normal.jpg,102
681,⚓,Rihanna Favorite Female Artist - Pop/Rock #AMAs https://t.co/Z0B848HQI5,https://pbs.twimg.com/profile_images/925494794792693761/rNh3oucs_normal.jpg,102
1655,Mad,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/933556717429952512/sE6ZnphC_normal.jpg,102
644,Debbie McDonald,"RT @tonyposnanski: In the final holiday installment of PETTY AF news...

Barack Obama’s “Merry Christmas” tweet that he posted six hours ag…",https://pbs.twimg.com/profile_images/944989729220583426/mTx7xDuz_normal.jpg,101
1744,m,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/941488551320985600/r3aVHWVJ_normal.jpg,101
607,SLJ,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/911583335054536705/1-JTMWgd_normal.jpg,101
544,Celeste Pulman,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/3065597273/d827a9d5ff2b6bf8986d80d4d17fd724_normal.jpeg,99
290,cierra,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/885240184463405056/srbeQoCV_normal.jpg,99
916,Me Hoy Minoy,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/941611572975120384/hqIFZYQv_normal.jpg,99
1337,Gary Davis,RT @TrumpSuperPAC: Obama’s Attorney General Loretta Lynch did everything in her power to make sure Hillary did not pay for her crimes! Obam…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,99
945,Lynn Howell,"RT @krassenstein: Obama wore a tan suit and ate fancy mustard and the Republicans lost their sh!t.

Trump colludes with Russia to damage ou…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,98
568,Marshall Douglas,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/766051268943110144/dBCVaE-b_normal.jpg,98
1433,paul saylor,"RT @JoeNBC: If Bill Clinton or Barack Obama slandered the FBI or any law enforcement officers the way Trump does, conservatives would have…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,97
1672,Alani Mercado,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/870533581788946432/5zcP5s94_normal.jpg,97
